,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99
225,-0.19986244,0.054370243,0.079912536,-0.018904407,-0.01743424,0.07679762,0.111348696,-0.14365947,0.07930949,-0.10109332,0.1355002,0.0053276583,0.051571775,-0.05878814,0.0232294,-0.056046866,0.02705094,0.069415666,0.069216914,0.10306858,0.054396916,-0.044629835,-0.041951768,-0.04556361,-0.121436365,0.10768229,0.12231374,-0.009918338,0.013437848,-0.05488405,0.14774965,0.011327667,-0.0016752273,-0.067390025,-0.034608763,0.005735703,0.032698452,0.04477707,-0.020960608,0.06781147,-0.001127001,-0.025380954,-0.0233788,0.01228037,0.022279281,-0.076914534,0.013276078,-0.028168898,0.04083198,-0.015694516,0.052182727,-0.011353027,-0.033652868,0.056878913,-0.012529808,-0.02591673,-0.018265095,0.005612215,-0.07293689,-0.02620651,-0.0684182,0.017398665,0.00693055,0.030374637,-0.030441716,-0.03208235,0.07117101,-0.015013416,-0.015283251,-0.020110281,0.0022367039,0.05759689,0.032552004,0.02061583,0.035887882,0.007401508,0.03387246,0.036064938,0.033689193,-0.03799271,0.011664185,-0.0096048275,-0.022570804,0.020606376,0.013326547,0.010777675,0.02625584,0.008102294,-0.029922264,0.018511603,-0.024465738,-0.028889844,0.033152696,0.0022119323,-0.00480113,-0.00490719,0.030808542,-0.0140545545,-0.0079636,-0.0037945262
226,0.06280359,0.3711051,0.12999497,-0.13001104,-0.13868755,-0.03090306,0.047827065,-0.036379833,-0.034519676,0.06888672,0.05173789,0.113264315,-0.021840522,0.03180343,0.060978726,-0.014092511,0.017081222,-0.060774688,-0.01167014,0.0037581977,0.028528627,0.010659925,-0.035089396,-0.04950092,0.015521009,0.06536388,0.11640879,-0.0811621,0.053544927,-0.0046030553,-0.09952582,0.06302474,0.01249779,0.0074047307,-0.02076489,-0.047731906,-1.6951097e-05,0.013622687,0.045893088,0.07494739,-0.05551868,0.045466505,-0.023239972,0.0072277877,0.043977115,-0.010180254,0.02173061,0.038527995,-0.011781988,0.03654937,0.0320706,0.00327012,0.03167527,0.025349498,-0.0032189388,0.0060460856,0.060747854,-0.03740003,-0.0043037445,0.0022178215,-0.08185245,-0.025808446,0.03676378,0.015406327,0.018222636,0.040501185,0.06935756,0.041086584,0.047708966,0.049548272,0.01646161,-0.0070408946,-0.016734831,-0.051333386,-0.031018341,0.022598138,0.0344251,-0.019327408,-0.0017098944,0.0048863585,-0.013336404,0.0061617293,0.048999712,-0.049325854,0.013958382,-0.0058616223,-0.035622656,-0.045287516,-0.0030993656,0.09070637,0.06353537,0.02601108,-0.04054556,0.023015203,-0.0055019176,-0.014333573,0.044050805,-0.018882098,-0.0015684864,-0.015151527
227,-0.25197235,-0.00034103633,-0.06386683,-0.013883042,-0.055786207,0.11041124,0.081088394,-0.049973156,-0.09771353,-0.09615605,0.116011836,0.010893428,0.05292601,0.03602023,-0.027787529,-0.14522259,0.049408793,0.00020453462,0.040943943,0.066116214,0.0024133243,-0.029598597,-0.025088005,-0.021343213,-0.04178945,0.06481724,0.011411135,0.008604805,0.035800036,-0.09035379,0.046622906,-0.13074934,-0.091545574,-0.020589406,-0.043050513,0.025192397,0.024579953,0.048726797,0.022039654,0.024666691,-0.054069456,-0.023757268,-0.016796755,0.04207788,-0.004195428,-0.065391056,0.014248068,-0.061820917,0.0019358548,0.04961261,0.07256134,-0.03819435,0.020178419,0.068096735,-0.03701021,-0.0669273,0.051367573,0.059316587,-0.058688976,-0.01389692,0.01168468,-0.06685129,0.005688721,0.038966715,0.013859788,0.015799783,0.025993608,0.014119218,-0.04755726,0.032630377,0.011542889,0.09962348,0.05150487,0.02922812,-0.026834367,-0.061010502,-0.025108596,0.089591675,0.07561797,-0.03261008,-0.019491633,-0.07478315,0.04152144,-0.062000368,-0.0062156413,0.0052006566,0.078197576,0.06711831,-0.064931884,0.0090924995,-0.026918404,0.043939445,0.030156465,0.075904876,-0.017433655,-0.05635979,0.10951994,0.0043310774,-0.005772935,0.07892373
228,-0.1425103,-0.1639287,0.23635346,0.10280899,-0.02015163,-0.14017905,0.057065465,-0.18430458,-0.11235585,-0.06063807,-0.08414257,0.003387247,-0.054141235,0.12558787,-0.06375669,-0.049760975,0.036246773,-0.080991425,-0.028092183,-0.13937959,-0.019841168,-0.0631871,0.0029895918,0.0613403,0.06849174,-0.07879501,0.004197446,0.027557498,0.03877927,0.04838926,0.012112597,0.022248028,-0.017173417,-0.04673713,0.0005488563,-0.036335282,0.03142638,-0.018302854,0.041445278,-0.022996008,0.011669969,0.014764758,-0.088591024,0.031243494,-0.08968215,0.02119165,0.016732145,-0.0029009385,0.015046566,-0.01044892,-0.046755563,0.07236374,0.05929229,-0.006951863,-0.01759381,0.025155317,0.03358138,0.029572088,0.0076455413,-0.01997523,0.01621002,-0.032415356,-0.09043638,0.007114534,0.09003897,0.07092477,-0.0032197793,-0.019986693,0.020364331,-0.008921691,-0.005621799,0.00026806886,0.025440345,-0.047714263,-0.056260057,0.049709987,0.04301505,-0.05076214,-0.028968055,0.0028204168,0.020831011,0.053037394,0.030924639,0.007261021,-0.0075375997,-0.0037041768,-0.0052720495,0.033687573,0.0031954453,-0.009395591,0.014931365,0.049618945,0.011931046,0.024098566,-0.015065252,-0.024250362,0.008307042,0.023799086,0.0048525417,-0.050118897
229,0.03190372,0.25334558,0.09933444,0.024119299,-0.24955189,0.0063566444,-0.0017777756,0.19446367,-0.18459506,-0.03760219,0.1977632,0.05065129,-0.010547851,-0.120781414,-0.046975013,-0.02589878,0.06287656,-0.0041719563,0.0010117517,-0.0003683673,0.038049355,0.099846855,-0.022441823,0.018442448,0.08122103,-0.09908104,-0.0028403983,0.03225563,0.03193652,-0.041747034,0.0013659713,0.111392744,0.0068432037,0.0028580886,0.033783752,0.069308385,-0.09396105,-0.021596255,0.005364063,0.053305592,0.037950628,0.05415942,-0.05711732,-0.05860006,0.031350587,-0.017571995,0.003383317,-0.023167891,-0.023355339,-0.0046814843,0.026856363,0.032298837,0.01953431,0.010603912,0.0014072005,-0.05649672,0.009070608,-0.030352505,-0.004473242,-0.017091822,-0.041790776,-0.0027115084,0.09548248,-0.032979134,0.037017476,0.04319015,0.009991347,-0.005086343,-0.0029493961,-0.008439105,0.0042418004,-0.038023,0.053486563,-0.060585562,-0.021436125,-0.0028436217,-0.0067922757,0.033314094,0.020911938,0.0065317173,0.045148563,0.040248904,0.033224877,-0.052567974,-0.025476249,0.039960306,-0.098637655,-0.0114747295,-0.025859762,0.03996147,-0.016163705,-0.005293038,-0.0073584667,0.0128766345,0.009137979,-0.00484704,0.008708373,-0.031620517,-0.00795022,0.009477596
230,-0.27355203,-0.14544474,0.2525209,-0.011651139,0.074284606,-0.026133696,0.12787911,-0.04068161,0.08150678,-0.02149942,0.013644086,0.016836965,0.029603366,0.023638247,0.023667537,-0.014082043,-0.1560731,0.02267525,-0.07323491,-0.047684774,-0.15055896,-0.020385077,0.03955046,0.042346243,0.024144782,-0.05168876,0.043818768,0.051243324,0.0045837653,-0.029422525,0.006726963,-0.01635424,0.027182229,0.059968412,0.08567375,0.019852102,-0.009387797,-0.045065798,0.011011089,0.007468619,0.12169836,0.05212273,-0.011526569,-0.003926249,0.06301085,-0.0139344195,0.041174464,-0.017968252,-0.10392439,0.022056144,-0.0682613,0.004203646,0.08124631,0.013447146,0.01356341,-0.035955846,-0.016672965,0.0046289973,-0.04359605,-0.0443029,-0.0659512,0.028713426,-0.049847253,0.056681473,0.016939113,-0.056883786,0.062935404,-0.038851857,-0.040253066,0.04657786,-0.051426984,0.029274592,-0.0031147418,-0.0041844407,0.062216166,-0.040099956,-0.016144851,-0.030406713,-0.0025227012,0.017439991,-0.024935527,0.013399505,-0.039159413,0.0090573,0.03639338,-0.034468926,-0.024101313,-0.032679528,-0.03772826,0.085163884,-0.0017302198,-0.020043887,-0.039742097,0.03772564,-0.0011771941,0.0319691,0.031216644,0.012567601,0.027258335,0.024370013
231,-0.0649666,0.010467678,-0.16381161,0.11264967,-0.039582573,-0.16902599,0.053599615,0.016343873,0.12847312,0.16422234,-0.00034747153,-0.05472017,-0.1040788,-0.17351806,0.07759955,-0.0027356043,0.09154541,-0.034964647,0.024187997,0.03685126,-0.024427274,-0.018641377,-0.12462279,0.03301877,0.052170716,0.040658373,-0.061992038,-0.038006824,0.087836154,-0.014847386,0.005479192,0.0090005705,-0.011212445,0.026710043,0.03563402,0.010802712,0.08400891,-0.047732975,-0.05843166,-0.011048845,0.0630759,-0.07493883,0.025453107,0.0027815327,-0.033966504,-0.041729923,-0.0014340805,0.0372922,-0.032782152,0.064533114,-0.03879914,-0.05742956,-0.055160526,0.0040292344,-0.053127274,0.05269412,-0.06728569,0.034126278,-0.018025074,-0.002346995,-0.06177039,-0.00441923,-0.010516957,-0.02933919,0.026607819,0.07130727,0.02357745,-0.040723197,-0.010815116,-0.016793083,-0.009581197,0.041188877,0.010074612,-0.0015047566,0.016176056,-0.0026990948,-0.04272402,-0.025834812,0.021918448,-0.051530685,-0.029451013,0.004068993,0.0148948105,-0.022186585,-0.05070105,-0.023869699,0.03202871,-0.03925222,0.0032829095,-0.026208168,0.043360732,0.0865891,0.052060768,-0.053941336,0.013151428,0.027265845,-0.09583905,0.029203402,-0.018197402,0.028684514
232,-0.015347088,0.16656798,-0.17443271,-0.037547354,0.12805496,-0.0057102884,-0.14271107,-0.023887819,0.0055357306,-0.11416454,0.0128038125,-0.027151706,-0.084099434,-0.22247785,0.08542645,0.0045178737,-0.0803057,-0.030383727,0.056866758,-0.0033935474,-0.13811924,0.031164756,-0.048703134,0.015120841,-0.061990045,-0.08409768,0.048601054,0.11809714,-0.082639135,0.06842184,0.042527463,-0.051512513,0.024689002,0.026888179,-0.016753014,-0.0070091547,-0.01736293,0.061600376,0.0886967,-0.008594202,0.06037076,0.009320027,-0.009899653,0.012363231,-0.049984585,-0.06964851,0.010875261,0.08192226,0.05074681,-0.0086480025,-0.041557666,0.063933305,-0.051985886,-0.014449989,-0.040961903,-0.0071532936,-0.008668122,0.028236076,0.03874145,-0.042159118,-0.0023243194,-0.047512934,-0.07433075,-0.037246946,-0.02595353,-0.027856553,0.01740181,0.020488134,0.035342544,0.041090343,-0.00021077775,-0.014715382,-0.023903055,-0.037935946,0.027738618,0.037517942,-0.020693177,-0.0008246289,0.0014330528,0.041805297,-0.004408911,-0.027600525,-0.054661293,-0.032120425,0.009143097,-0.010613081,0.04522167,0.03491523,-0.023211427,0.050974887,0.005629031,0.023968788,-0.026347646,-0.0019189816,-0.025578046,-0.05862144,0.020783415,-0.009474952,0.0017577418,0.04518139
233,0.13267735,-0.14672808,0.214999,-0.02540282,0.1151526,0.10610763,0.088276185,0.01511093,-0.17018288,0.08204276,-0.22287792,0.024904562,-0.039972223,-0.031568103,0.05272548,0.04463556,0.068785936,-0.03790477,0.039762013,0.021810567,0.09971392,0.12917058,-0.074515544,-0.032366652,-0.037426006,-0.11510174,0.07177039,0.04122219,0.09667522,0.0401195,-0.04809339,-0.12645014,0.024398012,0.08140398,-0.114882395,0.10093708,-0.015498334,-0.038240153,0.05006671,-0.07056837,-0.020531446,0.036070347,-0.027889267,0.0438108,-0.0577706,0.061543513,0.019236464,-0.09470706,-0.044896476,0.033510756,0.022588857,-0.004442051,-0.045469802,0.004929478,-0.009000823,0.003445035,0.047742546,0.03168916,-0.050374124,0.05938103,0.0123065,0.010312768,0.06194265,-0.027045928,0.0031529947,0.022027684,-0.04423744,0.028814636,0.027872283,-0.061605737,0.017255884,0.046171032,0.005414896,0.003267081,0.1863331,0.0075905006,-0.030920563,-0.004625694,-0.09780738,-0.007929325,0.026122142,-0.037192922,0.0126265995,0.07182865,-0.0360784,0.04410576,-0.0009274063,0.033336107,0.0073329597,0.07607913,0.06164848,0.066882774,0.014065112,-0.0051526334,0.014236736,0.07085923,0.01753214,0.023752496,0.004726381,-0.0015193346
234,0.10989651,0.17766821,0.011345169,-0.08849581,0.30034712,-0.2242511,0.0070981905,0.06951852,0.060678728,-0.102331035,-0.039493475,0.07475684,0.015614676,-0.018196065,-0.003094102,-0.02384696,-0.03259842,-0.030731183,0.04382458,-0.093697846,-0.057184808,-0.0044819214,0.019228153,0.0030764493,0.039572436,-0.009645154,0.036446586,-0.00406745,-0.06181368,-0.042580824,0.086844645,-0.046573944,0.05278443,0.030211138,-0.009163693,0.01165637,-0.013604498,0.054516688,-0.046193056,-0.021973673,0.0044363677,-0.025466438,0.018594172,-0.009755437,-0.04016246,0.037221953,0.009449284,0.009485896,0.010259988,-0.0044474117,-0.0063832807,-0.025852278,-0.033890933,0.059633505,-0.04111896,0.01234571,-0.016851394,0.017130679,-0.028563397,0.007900191,0.028620884,-0.0015440998,0.033321273,-0.04278864,0.045110743,0.010819444,0.010447047,0.015804118,-0.016190324,-0.0009375978,0.025158627,0.048450205,0.0059703276,0.02293291,-0.004785496,0.044307746,-0.013901785,0.021720286,0.01154652,0.006093291,0.014970618,0.006159812,-0.047066987,-0.014144307,-0.012708577,0.043900926,-0.018136168,0.016668297,-0.0076412507,-0.022708006,0.0010284971,0.006913005,-0.034416977,0.0210332,0.008872943,-0.014496591,0.0001852269,-0.03137013,-0.038862024,0.01038127
235,-0.090642035,0.018549602,0.17372619,-0.094252825,0.047561478,-0.14190474,0.00460138,-0.1526672,0.07249854,-0.07145872,0.18724962,-0.049798917,-0.017144118,0.04388754,-0.10320376,-0.008305432,0.049583603,0.03598227,0.06273498,-0.057447307,0.054317623,0.016960355,0.048865788,0.016986977,-0.020279892,-0.0368572,0.13072553,-0.05082726,0.007829649,0.0484565,0.010678109,0.055660237,0.02389163,0.08133246,-0.04423251,-0.005152894,0.052860804,0.061938975,0.04656103,0.02493569,0.043595538,-0.054172017,-0.0734114,0.0134484805,-0.047720864,0.07147787,-0.0030021216,0.07232257,-0.0069888965,-0.05546158,-0.01692362,-0.03892222,-0.07540984,0.03190365,-0.025525363,0.020600248,0.064930804,-0.07278975,-0.06311892,0.0014324811,-0.06708001,-0.019786818,-0.0037644375,0.00972181,-0.0153498445,-0.0010289903,-0.03877498,0.01840643,-0.02083841,-0.029663943,0.044601306,0.008535462,0.02881874,-0.04215797,-0.0023248815,-0.0076239975,-0.011539118,-0.030584004,0.003362912,-0.037118603,0.051950153,0.0069005666,-0.015939182,-0.02324934,0.012992095,-0.04167168,-0.042096596,0.014477529,-0.030678757,-0.02051454,0.031917706,0.014413116,-0.03218452,0.026814468,-0.0153099075,0.011439584,-0.0023978571,0.028333737,0.011346978,-0.02662624
236,0.4340613,0.027279235,0.060709465,0.1455767,-0.06867473,0.02476021,0.014253516,0.1145621,0.09475843,-0.047068458,0.087511376,-0.045569744,0.05836874,-0.038920153,-0.009876956,-0.03100785,-0.023356559,-0.030129267,-0.010266903,0.011496378,0.016518937,0.072048694,-0.004303457,-0.059289183,-0.0017722575,-0.12974174,0.050730344,-0.0071852873,0.029664055,-0.055251997,0.11973431,-0.010065807,-0.06957793,0.021336187,0.015280187,-0.029546814,0.0024414654,0.017179655,-0.013043468,0.055430498,0.025325624,0.031420976,-0.040250976,-0.0022292566,0.009988276,0.03530642,-0.0064399936,-0.002516785,-0.028913274,-0.016339231,-0.023537882,0.029914167,0.056473766,0.0056793797,-0.020390505,0.014148234,-0.019511802,0.00046681365,0.034296963,0.03383452,-0.011080003,-0.009923321,0.03976065,0.009457204,0.004313831,-0.0024080332,-0.03984353,0.009385052,0.045689285,0.017392049,-0.024228832,0.04169666,0.021588422,0.00059656805,0.022926824,-0.032978017,0.02438388,0.003266422,0.031876262,-0.0490954,0.016161416,0.03548208,0.01651929,0.004139517,0.025380788,-0.006310028,0.04605,-0.007097319,0.0026928755,-0.0287456,0.007610906,-0.021606488,0.02201135,-0.00034599798,0.014381375,0.010771113,-0.008218942,-0.008968594,-0.004687261,0.011599172
237,0.3595556,-0.1620476,0.13301128,-0.20650299,-0.014237667,-0.0823151,0.008630496,0.019945785,0.08284307,0.02046206,-0.056175705,-0.12365129,0.059796438,0.08856248,0.0036119462,0.005138216,0.09045467,-0.03240155,0.013395221,0.02472613,-0.030349612,-0.03185083,0.023936586,-0.019135782,-0.08363612,-0.035422098,-0.07138397,-0.01374351,-0.04852519,-0.021958753,-0.08625396,0.021482626,-0.06748524,0.017779924,0.0070048617,-0.03828406,0.020116094,-0.0063510174,0.06893746,0.026474036,-0.0060922187,0.0010227347,0.013318297,0.012831064,0.056511745,-0.019370858,-0.0056831297,0.061894428,-0.013448555,0.017108612,0.03502576,-0.039517444,-0.010962201,-0.033594478,0.002991806,0.01445936,0.012606328,0.042585243,0.019824158,0.0009349603,-0.0119020445,-0.025332388,-0.014890817,0.01373329,-0.05466734,0.016571581,0.010067472,-0.011660009,-0.015542203,0.0013608327,0.01764995,0.026680704,0.01168441,0.03734805,-0.08703143,0.029708339,-0.009287529,-0.033608455,-0.041080613,0.025960602,-0.0034720832,0.05736328,-0.021710442,0.02408202,-0.026305683,0.0144696385,0.012477151,0.03300938,0.021439131,0.024053762,-0.0076133767,-0.017405402,0.009977218,0.020439541,-0.03476893,-0.0063937786,0.01711303,0.042233367,0.049324583,0.04355117
238,0.1618911,0.025598252,0.17958951,0.023870965,-0.15936415,0.024881043,0.070882,0.18657985,-0.057290044,-0.015537594,0.19982862,0.017937377,0.10711134,-0.083260514,0.023564367,0.04824813,-0.07192307,-0.03457975,0.00091566227,0.13677594,0.016021047,0.025512824,-0.01773118,0.012844045,-0.022688365,-0.021374095,0.005907249,0.07277248,-0.05904061,-0.026725244,0.0595857,0.006412816,-0.04027893,0.052858923,0.022627022,-0.071587205,-0.09078468,-0.107087,0.032115716,0.18244478,-0.114630245,-0.023103552,0.02272675,0.09039527,0.011713993,0.0064151813,-0.0025566737,-0.06266978,0.01372103,0.06832288,-0.060563836,0.01878115,-0.048373163,-0.03087707,0.02230472,0.006473471,0.013485325,-0.079953656,0.122834474,0.0050944667,0.0520031,0.03932814,0.06730645,0.015096211,0.059427805,0.054876383,0.031467382,0.07790334,-0.0131662665,-0.12881626,-0.01445795,0.04494044,0.00897339,-0.0052326065,-0.03441252,0.033819176,-0.0061858203,-0.058859505,0.017086247,0.04145407,0.05953481,0.01153502,-0.008215735,0.006650316,-0.11562611,-0.012562231,-0.10200209,-0.02872434,-0.034546148,-0.019804964,0.009608175,-0.018855477,0.040096767,-0.041356746,0.037637573,0.020733345,-0.059202977,-0.033401955,-0.0026598314,0.043038804
239,0.0050443355,0.06353387,-0.12399366,-0.116815194,0.27554467,-0.1436454,0.15565455,0.1558196,-0.12411034,-0.03803211,0.083293766,0.10326684,0.0055402117,0.08091996,0.017215341,0.07173077,0.002199846,-0.01911372,-0.018282155,-0.025749283,0.042800985,-0.0032717164,-0.058683347,-0.06786273,0.100047685,0.008038083,0.027002685,0.023868205,0.03564749,-0.118713684,-0.050240535,0.15820052,-0.041489627,-0.05421084,-0.08466119,0.042511523,0.019997405,0.010553436,0.091313876,0.066758476,0.037253782,-0.15218697,0.08831975,0.033269506,0.003164855,0.059202496,0.057020783,0.0148865525,-0.038146622,-0.04906772,0.027046526,-0.032529768,0.08813473,-0.033447795,-0.009396515,0.074302875,-0.022182195,-0.0072946055,-0.08644138,-0.017060755,0.042985998,0.06956205,0.008524013,-0.010939798,0.021908876,-0.020796815,-0.06428392,0.01909182,0.02190573,0.052816078,-0.14390065,0.021968298,-0.000841666,-0.0043862876,0.032692503,0.030896204,0.0038735291,-0.06460219,0.011080104,-0.02032571,-0.043747652,-0.09115858,-0.14226234,0.09187267,-0.0011181319,0.0074978024,-0.0080374675,0.017438816,-0.05780894,0.03088301,-0.022809206,0.030063419,0.10000771,0.014839749,-0.099966034,-0.099775165,0.022164935,-0.024652792,0.0067887306,-0.015564233
240,-0.010032843,0.35959825,0.089574516,-0.10452733,-0.27838883,0.019671867,-0.109119706,0.2389592,-0.035620105,-0.05780417,-0.064335585,0.10918928,0.09424515,-0.07978812,0.0107841715,-0.07125864,0.10845285,0.03467709,-0.06957656,-0.039369483,-0.019742943,0.05735325,-0.08627101,0.028584639,0.059081618,-0.077312745,-0.038357664,0.012472894,0.06199125,0.11354345,0.036942955,0.116823986,-0.036232255,-0.06372009,0.10920157,0.03476891,-0.04731364,-0.007784301,0.06555989,-0.0321744,0.056161646,0.10054521,-0.001564659,-0.11967069,0.01803158,-0.04966373,0.020403698,-0.032947913,0.040282916,-0.02186967,0.10391642,-0.0010969088,0.039216228,-0.026663585,0.03452278,-0.029453058,-0.00083154667,0.007659659,-0.06574661,-0.020923153,0.025673155,0.00028211458,-0.02605021,-0.100396626,0.02252011,0.0073507475,0.019721616,-0.09229789,-0.06646961,-0.03626195,-0.008057856,-0.07835509,0.022542672,-0.023667598,-0.0007186565,-0.09379897,-0.045562908,0.011930927,0.025909735,0.016484724,0.031935472,-0.032170355,-0.0038666134,0.04938849,0.02015068,0.02652137,-0.005728668,-0.009996535,-0.04160855,0.012199516,-0.034208667,0.011549021,0.05821694,0.042805497,6.06165e-05,0.002329765,0.028153464,0.04633236,9.751956e-06,-0.0064754323
241,-0.1071322,-0.050658975,0.15946744,-0.011404401,0.05145366,-0.12218728,0.008033759,0.03178801,0.034339983,-0.066944435,-0.010514614,0.030745257,0.24673733,0.15751843,-0.071926974,0.068291955,-0.12655212,-0.04349646,-0.04588578,0.19048162,-0.11888256,-0.023198312,0.08429492,-0.051477104,-0.08457495,-0.009826706,-0.14796826,0.028078543,-0.048917364,0.18299638,0.044311315,0.019815532,-0.044556275,0.1343486,-0.1853046,-0.014084433,-0.013790654,-0.04757457,-0.107446976,0.037165232,0.05103797,-0.10109295,0.05613445,-0.08019369,-0.0010098531,0.114818625,-0.038353436,-0.00048791253,0.14535855,0.14477955,-0.006015689,0.06317288,-0.019653087,-0.0013034958,-0.06541797,0.029301645,0.11215782,0.15953402,-0.18790926,-0.0028258034,-0.07894713,-0.02730428,0.17002517,-0.03443069,-0.061579324,0.0073359804,0.04382287,-0.07700954,-0.014223887,0.025498882,-0.1154953,-0.116866015,0.023710728,-0.10931349,0.042443294,0.08379745,-0.025658868,0.03448474,0.027708933,0.044545356,-0.05402901,0.04734025,0.05338657,-0.10072017,0.03272831,-0.008237095,0.012321371,-0.0069182315,-0.021984698,-0.025845984,-0.03380714,0.001526106,0.034711376,-0.06718056,-0.00375517,0.014528218,-0.035467736,-0.025404453,-0.0009683815,-0.001862611
242,0.2861777,0.15467495,-0.01703909,0.17488906,0.03285611,0.09625254,-0.034243885,-0.1683118,-0.11472963,0.04670369,0.031167533,-0.014667703,-0.017895924,0.062299054,-0.049357582,0.031399533,-0.09201772,-0.08066014,0.015840499,-0.1396568,-0.023196455,-0.046923064,-0.054861873,-0.030159056,0.00062100426,0.047480773,-0.080390126,0.0011423798,-0.008343377,0.0029945113,-0.030343652,-0.035738118,-0.006701096,0.08694648,0.07375308,0.03895461,0.0077607683,0.0032161693,-0.032005507,0.03258189,-0.024386665,-0.021727245,0.0700431,-0.023711212,-0.08402265,0.0011789133,0.009244981,0.017886514,0.054933254,0.048292927,0.019028174,-0.03455105,-0.024922933,0.038343873,-0.014365148,0.023814294,-0.05619574,-0.03579618,-0.026794545,0.0045179343,0.03247442,0.03196455,-0.0025983697,0.0003813988,-0.03106432,0.0211447,0.04988704,0.0043605114,-0.037108492,0.022798454,0.023206409,-0.026196714,-0.019200157,0.039754584,0.015106193,0.00033359154,-0.014257806,-0.032545246,-0.0036461914,0.064738564,0.051134814,-0.010433046,-0.026759246,0.020020079,-0.01542007,0.02038425,0.019252669,0.0047275554,-0.02043502,0.034113616,0.0064319638,0.02271296,-0.05221673,0.016060544,-0.032703463,-0.008216641,0.021951573,-0.032911245,-0.008731412,0.003128572
243,0.22075327,0.034538843,-0.16144668,0.063558,-0.09212436,-0.04219317,0.14160363,-0.010312714,0.100348175,0.14459223,0.04155417,-0.091722526,0.073170535,0.048318632,0.08219002,0.0079720495,0.013839915,-0.017647,-0.1451829,0.042481184,0.009741407,-0.04591416,-0.019043509,0.10092275,0.032611806,0.027324425,0.03465435,-0.0039152824,0.055023573,-0.040881492,0.07010371,-0.07740687,-0.021449024,-0.018996561,0.030875899,-0.017030178,0.091161415,0.061635047,-0.014297222,-0.016580576,0.034149453,0.03448173,-0.03019634,0.016796611,-0.05626373,-0.048553158,-0.010014309,-0.08435744,0.046352476,0.04430951,-0.04233997,-0.05374211,-0.0040172236,-0.039612494,0.01579955,0.0271308,-0.034120217,0.040866986,-0.009783248,-0.08836711,-0.030743401,-0.032605324,0.026169028,0.009796086,0.045376778,0.05165824,-0.0043400894,-0.02136831,0.0027035284,0.0008934547,0.009970633,-0.004235612,-0.006372332,0.010209317,-0.030210143,0.020577157,-0.00018991766,-0.03882313,-0.02430401,0.0066874037,0.023887178,-0.043291118,-0.013470089,0.009633558,-0.001457689,0.008645647,-0.0049592303,-0.0069916034,0.0066820825,-0.015042534,0.04197455,0.011120054,0.026213156,-0.03740836,-0.021632023,0.05285619,-0.02792881,-0.01246455,-0.08158085,0.013623751
244,-0.039153513,-0.031379208,-0.13427597,-0.17699362,0.25834155,-0.12648876,0.00035289655,-0.018793255,-0.03364369,-0.033697337,0.12714,-0.004508561,0.021680836,0.053772155,-0.069240354,0.07859478,0.0035237484,0.060115565,0.0030972543,-0.040798232,0.024688281,0.056194223,-0.050754495,0.16176167,-0.049705196,-0.09941232,0.039949637,0.024151733,0.108111866,-0.017134856,0.045978513,-0.10344479,0.08487088,-0.11765921,0.059584267,0.01145785,-0.012144462,0.035453334,0.2420965,0.12527874,-0.00038816017,-0.13294066,-0.02483078,-0.05655787,-0.02199163,-0.029758934,0.13029201,0.0037126679,-0.06462461,-0.06072727,0.03195734,0.049040098,-0.0136153195,-0.027197216,-0.09055666,0.05870328,0.062164783,0.01532165,0.00024835436,0.11249831,0.109164044,-0.032716326,0.07411939,0.08189474,-0.009706013,0.0014037932,0.105142,-0.07373205,-0.11413597,0.060018525,0.02063842,-0.14749168,-0.06276374,0.13115166,0.048039578,-0.025783123,0.09921847,0.045356575,0.056512132,-0.0050012637,-0.039835755,0.096125565,0.080707304,-0.033474583,0.03114672,-0.00034869456,-0.012096346,-0.010450396,0.08193481,-0.024774313,-0.044926345,0.05433983,-0.12486252,-0.03513283,0.077716015,0.11855393,-0.07278368,-0.005623213,0.049899235,0.009525797
